Zeitstempel,reserve_1,reserve_2,Zaehler,Strom,Spannung,Temp_ax8,Torque_ax8,WirkLeistung
2025-11-05 16:07:34.137,05.11. Test9_FrÃ¤se 5.0mm Referenz,4,0,"2,2225","231,12","54,3","-0,566",350
2025-11-05 16:07:34.747,05.11. Test9_FrÃ¤se 5.0mm Referenz,6,0,"3,0625","231,12","54,3","-0,566","509,25"
2025-11-05 16:07:37.540,05.11. Test9_FrÃ¤se 5.0mm Referenz,8,0,"3,0625","231,56","54,1274","-0,616","509,25"
2025-11-05 16:07:38.500,05.11. Test9_FrÃ¤se 5.0mm Referenz,10,0,"3,115","231,56","54,1274","-0,533","507,5"
2025-11-05 16:07:40.423,05.11. Test9_FrÃ¤se 5.0mm Referenz,12,0,"3,115","231,53","54,1","-0,532","507,5"
2025-11-05 16:07:41.433,05.11. Test9_FrÃ¤se 5.0mm Referenz,14,0,"3,115","231,53","54,1","-0,606","507,5"
2025-11-05 16:07:43.937,05.11. Test9_FrÃ¤se 5.0mm Referenz,16,0,"3,115","231,53","54,1","-0,659","507,5"
2025-11-05 16:07:44.410,05.11. Test9_FrÃ¤se 5.0mm Referenz,18,0,"3,115","231,53","54,1","-0,659","507,5"
2025-11-05 16:07:47.207,05.11. Test9_FrÃ¤se 5.0mm Referenz,20,0,"3,115","231,48","54,2","-0,517","507,5"
2025-11-05 16:07:48.207,05.11. Test9_FrÃ¤se 5.0mm Referenz,22,0,"3,1325","231,48","54,2","-0,588","500,5"
2025-11-05 16:07:50.493,05.11. Test9_FrÃ¤se 5.0mm Referenz,24,0,"3,1325","231,54","54,3","-0,63","500,5"
2025-11-05 16:07:51.473,05.11. Test9_FrÃ¤se 5.0mm Referenz,26,0,"3,1325","231,54","54,3","-0,641","500,5"
2025-11-05 16:07:53.513,05.11. Test9_FrÃ¤se 5.0mm Referenz,28,0,"3,115","231,54","54,3","-0,584",511
2025-11-05 16:07:54.597,05.11. Test9_FrÃ¤se 5.0mm Referenz,30,0,"3,115","231,54","54,3981","-0,632",511
2025-11-05 16:07:56.760,05.11. Test9_FrÃ¤se 5.0mm Referenz,32,0,"3,0975","231,7","54,4992","-0,666",511
2025-11-05 16:07:57.463,05.11. Test9_FrÃ¤se 5.0mm Referenz,34,0,"3,0975","231,7","54,577","-0,553",511
2025-11-05 16:07:59.733,05.11. Test9_FrÃ¤se 5.0mm Referenz,36,0,"3,0975","231,7","54,6","-0,562",511
2025-11-05 16:08:01.343,05.11. Test9_FrÃ¤se 5.0mm Referenz,38,0,"3,08","231,7","54,6955","-0,632",511
2025-11-05 16:08:03.257,05.11. Test9_FrÃ¤se 5.0mm Referenz,40,0,"3,08","231,7","54,7684","-0,612",511
2025-11-05 16:08:04.737,05.11. Test9_FrÃ¤se 5.0mm Referenz,42,0,"3,08","231,7","54,9","-0,646",511
2025-11-05 16:08:06.277,05.11. Test9_FrÃ¤se 5.0mm Referenz,44,0,"3,08","231,76","54,9","-0,653",511
2025-11-05 16:08:07.307,05.11. Test9_FrÃ¤se 5.0mm Referenz,46,0,"3,1325","231,76","54,9965","-0,56",511
2025-11-05 16:08:09.540,05.11. Test9_FrÃ¤se 5.0mm Referenz,48,0,"3,1325","231,75","55,068","-0,488",511
2025-11-05 16:08:11.093,05.11. Test9_FrÃ¤se 5.0mm Referenz,50,0,"3,115","231,75","55,1995","-0,558",511
2025-11-05 16:08:12.683,05.11. Test9_FrÃ¤se 5.0mm Referenz,52,0,"3,115","231,75","55,3","-0,558","509,25"
2025-11-05 16:08:14.203,05.11. Test9_FrÃ¤se 5.0mm Referenz,54,0,"3,115","231,75","55,3973","-0,606","509,25"
2025-11-05 16:08:15.733,05.11. Test9_FrÃ¤se 5.0mm Referenz,56,0,"3,115","231,9","55,4984","-0,577","509,25"
2025-11-05 16:08:17.293,05.11. Test9_FrÃ¤se 5.0mm Referenz,58,0,"3,115","231,9","55,5951","-0,61","509,25"
2025-11-05 16:08:18.803,05.11. Test9_FrÃ¤se 5.0mm Referenz,60,0,"3,115","231,73","55,6","-0,616","509,25"
2025-11-05 16:08:20.413,05.11. Test9_FrÃ¤se 5.0mm Referenz,62,0,"3,08","231,73","55,794","-0,526","509,25"
2025-11-05 16:08:23.060,05.11. Test9_FrÃ¤se 5.0mm Referenz,64,0,"3,08","231,73","55,8949","-0,573",511
2025-11-05 16:08:23.740,05.11. Test9_FrÃ¤se 5.0mm Referenz,66,0,"3,08","231,73","55,9","-0,558",511
2025-11-05 16:08:26.000,05.11. Test9_FrÃ¤se 5.0mm Referenz,68,0,"3,08","231,55",56,"-0,659",511
2025-11-05 16:08:26.697,05.11. Test9_FrÃ¤se 5.0mm Referenz,70,0,"3,1325","231,55","56,0996","-0,572",511
2025-11-05 16:08:29.067,05.11. Test9_FrÃ¤se 5.0mm Referenz,72,0,"3,1325","231,66","56,222","-0,575","509,25"
2025-11-05 16:08:31.250,05.11. Test9_FrÃ¤se 5.0mm Referenz,74,0,"3,1325","231,66","56,3335","-0,649","509,25"
2025-11-05 16:08:31.710,05.11. Test9_FrÃ¤se 5.0mm Referenz,76,0,"3,1325","231,66","56,3335","-0,638","509,25"
2025-11-05 16:08:34.873,05.11. Test9_FrÃ¤se 5.0mm Referenz,78,0,"3,1325","231,32","56,4","-0,549","500,5"
2025-11-05 16:08:35.843,05.11. Test9_FrÃ¤se 5.0mm Referenz,80,0,"3,1325","231,32","56,6","-0,521","500,5"
2025-11-05 16:08:47.797,05.11. Test9_FrÃ¤se 5.0mm Referenz,4,1,"2,9225","232,39",57,"-0,637","472,5"
2025-11-05 16:08:48.277,05.11. Test9_FrÃ¤se 5.0mm Referenz,6,1,"2,9225","232,39",57,"-0,684","472,5"
2025-11-05 16:08:49.807,05.11. Test9_FrÃ¤se 5.0mm Referenz,8,1,"2,9225","231,57","57,0404","-0,741","472,5"
2025-11-05 16:08:51.960,05.11. Test9_FrÃ¤se 5.0mm Referenz,10,1,"3,3775","231,57","57,1","-0,725","556,5"
2025-11-05 16:08:53.800,05.11. Test9_FrÃ¤se 5.0mm Referenz,12,1,"3,3775","231,57","57,1978","-0,735","556,5"
2025-11-05 16:08:54.830,05.11. Test9_FrÃ¤se 5.0mm Referenz,14,1,"3,3775","231,38","57,2","-0,676","556,5"
2025-11-05 16:08:57.143,05.11. Test9_FrÃ¤se 5.0mm Referenz,16,1,"3,3775","231,38","57,2999","-0,673",553
2025-11-05 16:08:58.143,05.11. Test9_FrÃ¤se 5.0mm Referenz,18,1,"3,3775","231,49","57,3","-0,771",553
2025-11-05 16:09:00.907,05.11. Test9_FrÃ¤se 5.0mm Referenz,20,1,"3,3775","231,49","57,4","-0,7",553
2025-11-05 16:09:01.567,05.11. Test9_FrÃ¤se 5.0mm Referenz,22,1,"3,3775","231,49","57,4","-0,7","542,5"
2025-11-05 16:09:03.713,05.11. Test9_FrÃ¤se 5.0mm Referenz,24,1,"3,3775","231,49","57,5","-0,679","542,5"
2025-11-05 16:09:04.773,05.11. Test9_FrÃ¤se 5.0mm Referenz,26,1,"3,3775","231,46","57,6668","-0,687","542,5"
2025-11-05 16:09:07.213,05.11. Test9_FrÃ¤se 5.0mm Referenz,28,1,"3,3775","231,46","57,8","-0,682","554,75"
2025-11-05 16:09:08.273,05.11. Test9_FrÃ¤se 5.0mm Referenz,30,1,"3,3775","231,44","57,9","-0,681","554,75"
2025-11-05 16:09:10.650,05.11. Test9_FrÃ¤se 5.0mm Referenz,32,1,"3,3775","231,44",58,"-0,658",553
2025-11-05 16:09:11.680,05.11. Test9_FrÃ¤se 5.0mm Referenz,34,1,"3,3775","231,44","58,1","-0,726",553
2025-11-05 16:09:12.700,05.11. Test9_FrÃ¤se 5.0mm Referenz,36,1,"3,3775","231,44","58,1","-0,684",553
2025-11-05 16:09:14.933,05.11. Test9_FrÃ¤se 5.0mm Referenz,38,1,"3,3775","231,22","58,3","-0,718",553
2025-11-05 16:09:16.243,05.11. Test9_FrÃ¤se 5.0mm Referenz,40,1,"3,3775","231,22","58,3","-0,7",546
2025-11-05 16:09:18.033,05.11. Test9_FrÃ¤se 5.0mm Referenz,42,1,"3,3775","231,31","58,4986","-0,721",546
2025-11-05 16:09:19.027,05.11. Test9_FrÃ¤se 5.0mm Referenz,44,1,"3,3775","231,31","58,6","-0,687",546
2025-11-05 16:09:20.820,05.11. Test9_FrÃ¤se 5.0mm Referenz,46,1,"3,3425","231,31","58,7787","-0,705","556,5"
2025-11-05 16:09:23.677,05.11. Test9_FrÃ¤se 5.0mm Referenz,48,1,"3,3425","230,82","58,9","-0,725","556,5"
2025-11-05 16:09:24.137,05.11. Test9_FrÃ¤se 5.0mm Referenz,50,1,"3,3425","230,82","58,9","-0,736","556,5"
2025-11-05 16:09:26.737,05.11. Test9_FrÃ¤se 5.0mm Referenz,52,1,"3,3775","230,82","59,1977","-0,725","556,5"
2025-11-05 16:09:27.197,05.11. Test9_FrÃ¤se 5.0mm Referenz,54,1,"3,3775","231,08","59,1977","-0,669","556,5"
2025-11-05 16:09:29.737,05.11. Test9_FrÃ¤se 5.0mm Referenz,56,1,"3,3775","231,08","59,3997","-0,681","556,5"
2025-11-05 16:09:30.267,05.11. Test9_FrÃ¤se 5.0mm Referenz,58,1,"3,3775","231,08","59,3997","-0,681","558,25"
2025-11-05 16:09:32.777,05.11. Test9_FrÃ¤se 5.0mm Referenz,60,1,"3,3775","231,08","59,6","-0,68","558,25"
2025-11-05 16:09:34.320,05.11. Test9_FrÃ¤se 5.0mm Referenz,62,1,"3,3775","230,95","59,6999","-0,709","558,25"
